crit_number,index,radius,coords_1,coords_2,coords_3,coords_4,coords_5,coords_6,coords_7,coords_8,coords_9,coords_10,coords_11,coords_12,coords_13,coords_14,coords_15,coords_16,coords_17,coords_18,coords_19,coords_20,coords_21,contact_graph_1,contact_graph_2,contact_graph_3,contact_graph_4,contact_graph_5,contact_graph_6,contact_graph_7,contact_graph_8,contact_graph_9,contact_graph_10,contact_graph_11,contact_graph_12,contact_graph_13,contact_graph_14,contact_graph_15,contact_graph_16,contact_graph_17,contact_graph_18,contact_graph_19,contact_graph_20,contact_graph_21
528,4,0.2138646758,-0.1270707597,-0.1584291156,-0.0039623703,0.0017424234,-0.0043844675,0.6652769315,-0.0056740192,-0.351838183,-0.3973055077,0.2102661728,0.1550121588,-0.00991031,-0.1481737595,0.3010570597,-0.1919655218,0.3520993565,-0.1653045542,-0.2553343301,-0.2827040181,-0.0276231729,-0.430341931,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
529,5,0.2138622358,0.3091996114,-0.2154833294,-0.0505802785,0.2582442727,-0.1293408817,0.3815969492,-0.3142238392,-0.1170632774,0.3778592051,0.0155649916,-0.0064698107,-0.2808850433,-0.4136667889,0.1098582026,-0.033315213,-0.0220244638,0.0807901741,0.1361532672,0.2787581518,0.3810945896,0.088243957,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1
530,5,0.2138282092,-0.0082109664,-0.16372815,-0.4819228901,-0.309011961,-0.1017407054,0.2137456631,-0.2669266663,0.4057185095,-0.2299950896,0.0005426603,0.138249183,-0.0304698254,-0.0069165546,-0.4038361118,0.2328962032,-0.0626487312,0.2014414507,0.3877449491,0.2962656014,-0.157472882,0.0588969171,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
531,5,0.2138100251,-0.471178082,0.0018294275,0.1170372002,-0.1723653445,-0.3233880713,0.2488761003,-0.1044202348,0.251556707,-0.0036388816,-0.0493911383,0.0065007434,-0.3497288708,-0.0776852963,0.071377037,0.3832453866,-0.1731309954,-0.3732150457,-0.1968783732,0.1862451144,-0.4087166204,0.0321355068,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
532,5,0.2137549327,0.2835635925,0.3290675985,0.0528103861,-0.1701631646,-0.2172056444,0.0528103861,0.1076474132,0.0284128358,0.4978359049,0.0291820726,0.1068781763,-0.2092708763,0.356144688,-0.1446245489,-0.3215496029,-0.31454824,0.1846825231,0.0327221832,0.1524392085,-0.3483300284,0.3007998816,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
533,4,0.213703481,0.2442202423,-0.0389009372,-0.0090879245,-0.1109629747,-0.0660702417,0.3711138058,-0.0754902877,-0.4385380353,0.164507556,-0.0277458153,0.4772949947,-0.251801341,-0.0463231627,0.0540664544,-0.3084511078,-0.4555500095,-0.3430885959,-0.0061404217,0.1750221365,0.2442762777,0.3034804907,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
534,3,0.2137032168,0.3250459037,0.2905504234,0.1591017515,-0.2115013094,0.10440513,-0.1866242831,0.0269273351,-0.0758277588,0.3983485952,-0.1793646492,-0.3186290988,-0.1348021273,0.1153515682,0.3793388333,-0.2025903323,-0.0192342581,-0.4670801284,0.2326169919,-0.2669165612,0.1846094933,0.229515921,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
535,4,0.21361466,-0.1120135918,-0.1565674522,0.3586761717,-0.0861691071,-0.0624480518,-0.2376997281,-0.1376626472,0.3027860544,-0.022113655,0.2478164512,0.1188016197,-0.0131423438,-0.4007098958,-0.1166974997,0.0462826332,0.0924172882,-0.3413511305,0.0321981488,-0.0227223874,-0.0261276144,-0.6586275503,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1
536,5,0.2136084464,0.0048737474,0.0972715551,-0.253854272,0.4751053397,0.0535993164,-0.2673278214,0.0447354076,-0.0275611863,0.4871013056,-0.1056465276,-0.488347132,0.0223656071,-0.4917700679,-0.1661267542,0.0975522828,0.2029715757,-0.274185549,-0.1811140163,-0.1639043769,0.1046838224,0.1385400153,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1
537,4,0.2135865038,-0.4304425934,0.2521920246,-0.1247156772,0.012949872,-0.0618099134,-0.0332226958,0.2802276341,-0.4158353079,-0.0633764501,-0.3016471086,-0.3408421365,-0.1083661363,0.1404742763,-0.2124556404,-0.4120632555,0.2322852567,0.2363755362,0.1799772224,-0.0417723867,-0.4379881168,0.2164485275,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
538,5,0.2134928628,-0.0461442384,-0.093958485,-0.074107919,0.3420692426,-0.2532350741,0.0048735419,0.3143199851,0.0661244943,-0.2771836414,-0.0377210882,0.3069412964,-0.2969614173,-0.4691950806,0.3715029696,-0.0717692555,0.2187916316,0.1562836988,0.3786709284,-0.1011496624,0.2800392356,0.1244290251,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
539,5,0.2134828444,-0.4112818893,0.1785448745,0.1354635259,0.0879240088,-0.0964808539,-0.2087580861,0.0972462784,0.3250270755,-0.2761662476,0.251335782,-0.135792965,0.1837350347,-0.0343711328,0.040230429,0.4477180325,-0.3385670296,-0.0865126997,-0.1912729599,0.257193819,0.4453809855,0.1009695638,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
540,6,0.2134724052,0.0258637777,0.0436350591,0.503172128,-0.4559034425,0.0998988408,-0.3092750716,-0.041765071,-0.2901612822,-0.0056814566,0.0161106005,0.1546432256,-0.3745402121,-0.370048906,-0.0098824023,0.094282791,-0.1386507477,-0.2408234534,-0.4185504619,0.0322365533,0.12646056,0.0511680943,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
541,5,0.2134572277,-0.050417411,0.1392455589,-0.4838137532,0.2294068676,-0.0521147478,-0.0594528357,-0.1685189245,0.1883560337,0.2882960621,-0.0309441341,-0.3605371791,-0.1985532029,-0.1247791522,-0.3930636266,0.2166491235,-0.4970562422,0.2642005253,0.0264434388,0.1448633262,-0.093301098,0.3569748609,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
542,6,0.2134275911,-0.266833371,0.157772299,-0.1044724894,-0.214593072,-0.3311263591,-0.032863495,0.222064972,0.1055317951,-0.0328634397,-0.1639451054,0.054883019,0.2968168669,0.0406087457,-0.1496700317,-0.3229513783,0.1302438002,-0.23930513,0.2013623363,0.3990325903,0.4919061021,0.0071703406,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
543,5,0.213334751,-0.011740649,-0.2373128236,-0.5125876475,-0.3808508705,-0.2076701671,-0.2661371511,-0.011129352,-0.3705141583,0.2142534927,-0.3614230377,-0.1345419206,0.1537696039,0.1504206181,0.0129732482,0.1199885457,-0.2394529328,0.431768358,-0.0871150575,-0.0251291097,0.1047489785,-0.2579087583,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
544,4,0.2133237617,-0.3749551642,-0.4598648489,0.0812782099,0.2149712086,0.2262836471,0.081278154,0.1409237914,-0.1937536997,0.0919419724,-0.3009072805,-0.0398275761,0.0919417032,-0.4018487014,0.0005630514,-0.3206204569,0.2418642237,-0.2341444898,-0.3206204138,-0.0799919435,-0.1167905852,0.4487346678,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
545,4,0.2132691087,0.1030093063,0.3528993235,0.2743444645,0.4743479767,0.232739109,-0.0140987547,-0.1856543442,-0.3235832738,0.3016489874,0.1489268834,-0.2945476774,0.0386904596,-0.1228522796,0.0964174616,0.0191221115,-0.441649835,-0.1854284171,-0.0103035655,0.0143846139,-0.1158156765,-0.3244735537,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
546,4,0.2132221896,0.2182905562,0.0074659009,0.3577141583,0.1563807944,0.1625814201,-0.4299651019,-0.221756963,0.0581154242,0.466875275,0.1391319425,0.2309501881,-0.0047196804,-0.2102968403,-0.0490816461,-0.3789644435,0.4195329842,-0.0461997169,-0.1672558132,-0.2130454408,-0.0042998567,0.0451131968,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
547,3,0.2132142113,-0.0359636995,0.0074793872,0.0462070116,-0.16607215,0.353465621,-0.1819748333,-0.468095019,0.135891893,0.0260757835,-0.2057762301,0.0968195669,0.4270261765,-0.0997468325,-0.2406527508,-0.2946791183,0.3172657687,-0.2237868972,0.1060906334,0.1805737756,0.3743316873,0.0654972039,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
548,5,0.213213107,0.2230024607,-0.1406840475,0.3077892446,0.1103545404,0.3187867658,-0.0840765367,-0.3175267261,-0.2533319678,-0.0840765367,-0.0621067872,0.0017054856,-0.31113571,0.4501306129,0.0864441048,0.0273165706,-0.1346080063,0.0742067047,0.3959710712,-0.2563285346,0.3799849572,0.1248196573,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
549,5,0.2132055703,-0.0705069587,-0.4767054605,-0.1003007678,0.2870283315,-0.3217222616,0.1643214417,-0.4831400121,0.0369304431,0.1450313412,-0.0025537607,-0.1152794842,-0.3161249724,-0.1074296277,-0.1609538903,0.1838895263,0.0080200822,-0.0322968394,0.5736909995,0.190882732,0.186720982,-0.08546396,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1
550,4,0.2131867037,-0.4646425168,0.1394703361,-0.2575936897,-0.1753404626,0.2958888526,0.229259697,0.0923610223,-0.0218813566,0.0412130616,0.1902079732,0.1701177622,0.4091214675,-0.0435242666,0.186189197,-0.3052492244,-0.4993692813,0.0294932305,0.1528857503,-0.2254285824,-0.2954234423,0.1185356141,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
551,5,0.2131838829,0.006467393,-0.4735187961,0.1399270534,-0.2003087812,0.1455628853,-0.2493822009,0.1679766784,-0.3985295108,-0.2474756184,-0.345297657,-0.2423493995,0.2078353152,0.2768804578,0.0413553461,0.3008250285,0.1986165171,0.0739316558,-0.1170302233,-0.4689081587,-0.1811666552,-0.195608098,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
552,5,0.2131718223,0.4345341601,-0.1413266934,0.0203613615,-0.0645945108,-0.3911174642,-0.3415447741,0.2524486748,-0.0371666157,-0.4572085501,-0.417591444,0.2783129303,-0.0947863542,-0.0204961499,0.193668732,-0.2248616798,0.2194815794,0.4962553235,-0.0442489799,-0.3404635171,-0.0661458852,-0.3338853097,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
553,6,0.2131601869,0.3192258562,-0.3004368349,0.1113775849,-0.0956105085,-0.098141404,0.1105318692,0.2342672767,0.2317363688,0.1675650328,-0.1317655399,0.3082197608,0.3723071365,-0.1720940828,0.2678912302,-0.0942104925,0.4225290755,0.2135965637,-0.2145049919,-0.0051305794,-0.3587436625,-0.2145049079,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0
554,5,0.2131503576,0.2238907747,-0.2852955826,0.0073458927,0.1821594762,0.1949333115,-0.314681539,-0.3337498124,0.3019005207,0.1204415546,-0.0109789175,0.2031596028,0.3808287284,-0.05989853,-0.4585248408,-0.2594640668,-0.1608490307,-0.0551910137,-0.3536082127,0.0970948208,-0.2083818725,0.4070199687,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
555,4,0.2131018628,-0.268187216,0.2566506978,-0.1924939604,0.3504198313,0.2240675748,-0.0050709856,-0.3522785802,-0.2475658185,0.0799727968,-0.0634916572,0.0682992345,0.4659363496,0.0218631603,-0.4649558703,-0.3339771467,-0.0279920654,-0.0437761166,-0.3760685624,-0.014970522,0.01078971,0.0464271485,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
556,5,0.2130765974,0.2120017129,-0.0794133497,-0.0893436318,-0.407023604,0.149060176,0.2211915008,-0.0147069708,-0.3096322867,0.1885213702,-0.0052299017,0.1237409848,0.5014393055,-0.1853702594,0.3855222362,-0.0555069532,0.2064548823,0.3261111182,0.1918550248,0.1961289625,0.3210709522,-0.2341432353,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
557,5,0.2130551065,0.0202553338,0.4395865328,0.1305631242,-0.3486995216,-0.4440784878,-0.0480661032,-0.0697332806,0.2165280425,-0.2583036118,-0.1402641535,-0.1025732438,0.1732916275,0.2801269706,-0.0578969131,0.1199508184,-0.3985103328,-0.0356829984,-0.1589801282,0.3277865433,0.2889114417,-0.1229945333,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
558,5,0.2129797363,-0.177027754,-0.070462929,-0.0844672519,0.4858692621,0.1649232139,0.2448990734,0.4297678658,-0.2342249274,-0.0807530098,0.2546533172,-0.0108523934,-0.3983708278,0.2530982495,0.3803919139,-0.0394112629,0.088635045,-0.2864602712,0.1689294681,-0.0549048477,0.2685788011,-0.3115755374,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
559,4,0.2129747473,0.2577227492,0.3125770291,-0.1723873789,-0.2120953582,0.0704855628,0.1594619473,0.0078515308,0.4034561905,0.3531882757,0.0078515308,-0.2593833393,-0.0395352598,-0.330461538,-0.4279635744,0.156826508,-0.1028101091,-0.2398645592,-0.4503953219,0.3971898909,-0.1160625895,0.0569415567,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
560,6,0.2129152243,0.0827589896,-0.0581674847,-0.3371606323,-0.460257088,-0.228153665,0.0951068869,0.1927204602,-0.2851300345,0.3352332751,0.1748790327,0.131017251,0.423747066,-0.0958504398,-0.4466662691,0.0669713666,-0.4545939496,0.1921597626,0.0270178102,0.1201050197,0.191459291,0.0058019281,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
561,6,0.21290946,-0.4139577247,0.3089870431,-0.0722348247,-0.168341889,0.3089226919,0.27560797,0.2380121822,0.1124338298,0.2179366476,-0.016750676,0.3578352809,-0.2517673622,0.0488527331,-0.0447897929,-0.1296567758,0.2770473627,-0.3981533536,-0.0634513547,-0.303233239,0.0164639156,-0.3611847527,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
562,4,0.2128698048,0.0936813441,-0.1982246046,-0.3150411447,-0.1024927222,-0.28283049,0.2794359375,-0.0108877814,0.2273372391,-0.3078196519,0.1230142105,0.4752340829,0.011353697,0.385766436,-0.1901994599,-0.005402466,0.4686314552,0.2273896372,-0.0080387243,-0.2150991166,-0.0527262759,-0.0606023925,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
563,6,0.2128482428,-0.0856885556,-0.2400003351,0.099266206,0.4796635917,0.3059624719,0.1291244086,-0.2909521733,-0.0146043066,-0.19785494,0.3098122838,-0.0843333104,0.1230224954,0.0369559524,0.2483522058,-0.2652910689,0.2741131447,-0.4253445873,-0.129275698,0.3143339582,-0.0633568949,-0.349649686,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1
564,6,0.2128306941,0.2350061837,0.1088914302,-0.2540719589,0.0162288513,-0.0540839174,0.5257667064,0.3984723036,-0.2759414338,0.1185895366,0.3236970754,0.1409478746,0.1610110781,-0.2851575901,-0.0130196601,0.2279957252,0.0694095439,0.4761459145,0.2255691367,-0.1257791171,0.2430575466,-0.0723550431,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1
565,4,0.2128202266,-0.09377223,0.0244937793,0.0181955144,0.1279725855,0.181858881,-0.3466926624,0.4971528993,-0.1710386871,-0.1872899152,0.2482230273,0.4981435746,-0.0884803093,-0.1408660049,-0.1421342464,-0.4093349895,0.0372477094,-0.3467344061,0.2470735162,0.3407884363,-0.0537050064,0.190801023,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
566,4,0.212764161,0.0300493073,-0.184437821,-0.1912800201,-0.4074941097,0.2652831928,0.09022524,0.1659606879,-0.3766049044,0.2764434158,-0.044754978,0.2554624173,0.3124823607,-0.0478045838,0.2300224005,-0.1343954946,0.3112265389,0.0227817243,0.2979493773,0.2891801076,0.4885025091,-0.1078680696,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
567,5,0.2127357403,-0.1218221179,-0.313254,0.3933539244,0.0368510977,-0.3742987677,-0.3557539391,0.3099401437,-0.246086578,-0.0557372916,-0.202277771,0.1299741504,-0.3560077908,-0.2825038124,-0.1166732105,0.0519401466,0.1274993052,0.2404277116,0.3685262536,0.0710292352,0.1050964222,-0.0308764932,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1
568,4,0.2127309386,0.2154713284,0.1719031391,0.3444578732,0.0011405995,-0.0448384998,-0.1441399597,-0.1651667304,-0.0983279699,0.243801476,0.448125609,0.0028368197,-0.3678425916,-0.1179760045,0.3630133841,-0.122097173,-0.3781160235,0.2674798779,0.2007314637,0.2902427816,0.2572670938,-0.0655909458,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
569,5,0.2126546467,0.4571747316,-0.0464002062,0.2321205914,0.282491652,0.2978372007,-0.0587211212,-0.011313902,0.003530411,-0.1478828007,0.1967492433,0.2695970654,0.3568973688,-0.313808283,0.3930102986,-0.1528292187,0.3016223544,-0.2783395983,-0.0886528043,-0.1870341868,0.1836490472,0.1949985979,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
570,5,0.2125288261,-0.0845527725,0.0858508757,-0.1972077907,-0.1390942251,-0.136878235,0.1938256518,0.1844825743,0.1235708641,0.2840383412,0.2961180463,0.4859181442,0.0710990989,0.4788352735,-0.1756614608,-0.1098983009,-0.1071406302,0.4392796696,0.1971201298,-0.425669946,0.1684078237,0.120690255,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1
571,4,0.2124209174,0.3245325828,-0.2188863919,-0.1346685371,-0.3698549771,0.2889715791,-0.1830109181,-0.0261403947,-0.4449580886,-0.0546020923,-0.1393704603,0.1883991847,0.1594108478,0.4083870934,-0.0503083459,0.2461732256,0.2389705075,0.2239402008,-0.0305510772,-0.2022107142,-0.2196486282,0.2596040093,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
572,5,0.212408663,-0.4342236023,0.0750442173,0.2248164189,0.1775844162,-0.2300442036,0.0349614083,-0.2409604394,0.2684433977,-0.2552130852,-0.1242721069,0.4561400225,0.1075865436,-0.157566605,-0.2122689214,0.3710416791,0.2890601692,0.3623681207,0.0787244484,0.0576680631,-0.0270175454,-0.3184080936,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
573,3,0.2123886697,0.2153483377,-0.0184713419,-0.3396950643,-0.4658859503,0.1915317626,-0.098606566,-0.131828041,-0.2499905766,-0.4190877223,-0.1020898939,0.2618064418,-0.3063315932,0.4220032816,-0.2110435643,-0.0224483756,0.1892316144,0.4347102026,-0.0500663859,-0.2117636899,-0.4254722073,-0.0406008963,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
574,5,0.2123797677,0.0315172073,-0.2716879049,0.2521278624,0.1840437861,0.0865001758,-0.2560511327,-0.1818121502,-0.1246776442,-0.3004811377,-0.3198149869,0.160971889,-0.0180272048,0.0864978711,0.0558464018,0.5637101161,0.3789647001,-0.1299334919,0.0531138197,0.0704722528,0.1458846734,0.1489126328,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
575,6,0.2123111131,-0.2871546094,-0.3909186952,0.090398922,0.0807487853,-0.272946577,-0.0857649407,-0.1968018059,0.3549133277,-0.27476719,-0.1162096954,0.0503348469,0.1203121006,0.4615482209,0.0309035309,0.0798388785,-0.0919761588,-0.0298734287,0.536585332,0.1548999834,0.130195883,-0.1965881866,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
576,4,0.2122864602,-0.0456006941,0.1532362754,-0.405516152,-0.0589925534,0.0220912615,0.1917731828,0.3422292642,-0.3618265545,-0.1076197785,-0.3930540613,-0.0437010257,-0.2024005511,-0.0772550486,-0.3011149336,-0.082938305,-0.2006304781,0.4217201383,0.2140806689,-0.3330642118,0.376320797,-0.1867464395,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
577,4,0.2122680474,-0.3559073315,0.2515978993,0.0029244649,0.0644629949,0.2311375228,0.058611604,0.3061773897,0.0822689548,0.3742747101,-0.0134174271,0.1989788373,-0.3606448642,-0.3444414559,-0.1721060681,-0.0210417093,0.3386047769,-0.4545437505,-0.0206406337,0.0651030439,-0.1489778947,-0.1304459415,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
578,5,0.2122345519,-0.0185088832,0.0050628383,-0.1146940844,0.3940044874,-0.0025185782,-0.0149480994,-0.2594993429,0.3160383053,0.0446542055,0.0445397459,-0.389768395,0.0790715708,0.1609079204,-0.0821761124,0.3474359793,0.021291187,-0.358480388,-0.3436039376,-0.3530200465,-0.1600668493,-0.317199611,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
579,5,0.2122153313,-0.0836253959,-0.3396322718,0.2454153831,-0.2082421426,-0.1586024663,-0.2932795052,-0.3203430033,0.2608305429,0.2615623586,0.0619379395,0.4779209136,-0.1090784287,0.4444779711,-0.3393402653,-0.1293529488,-0.3231029011,0.3068777812,-0.1603540101,-0.0043834326,0.1927352684,-0.4163438038,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
580,3,0.2121997523,0.0774161678,0.1578108151,0.1091630729,-0.3938050849,-0.192948544,0.0239836511,0.2801258929,-0.4558892159,0.1538015575,-0.0486986521,-0.2140921216,0.2700922448,-0.1720122925,0.1487698644,0.4524102799,-0.2585903153,0.169854443,-0.149814793,0.4927171929,0.1789985891,0.1939632893,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
581,4,0.212038897,-0.1468223881,0.1917471429,0.2596468781,0.1557406114,0.3942056231,-0.2187031538,0.004742375,-0.0180521027,-0.3626868126,0.4106133388,-0.3288720252,-0.0232654924,0.243566259,0.1568704278,0.4215798719,-0.2390097805,0.2556365534,-0.149329409,0.3987756452,0.0466793245,-0.2198946567,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
582,5,0.2120110866,-0.037577353,-0.0398388842,-0.4399881902,0.4797253087,-0.1211705522,0.2022167495,-0.1076331777,0.4798658652,0.1012469143,0.0959988309,0.1155929413,0.5371729847,-0.0982845497,-0.1208587632,0.2436778949,0.306227435,-0.0758179255,-0.1944304989,0.183951441,0.1730401153,0.126370156,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
583,4,0.2119791181,0.084777413,-0.3314698736,-0.0790589694,-0.1556701395,-0.1280397211,0.219035475,-0.2904793596,-0.2127676133,-0.23664296,-0.1087358065,0.3092428153,-0.1939756698,-0.4998359334,0.14850811,-0.1632245509,0.155283948,0.1256281105,0.0822847064,0.443721965,-0.1849203241,0.0924712734,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
584,4,0.2119571699,-0.3170448058,0.074229251,0.0006860661,-0.4339054159,-0.383828823,0.0699562081,0.1228078428,0.1715565138,-0.2207138622,0.3337125879,-0.1960323284,-0.2307671194,-0.0813678748,-0.2407735444,-0.1572157724,0.3313983575,0.2692298843,0.1351699354,-0.0654718079,0.4066437552,0.0775950492,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
585,6,0.2119497588,0.4106863074,0.3027278868,0.0822325185,0.2367506968,0.1047843819,-0.2993502935,0.0077903427,0.4222448263,0.1377423731,-0.3927407202,-0.035390949,-0.1484693217,0.0304706938,0.0568454178,0.4719014596,-0.3394044312,0.015717526,0.2689441007,-0.1386614265,0.2918756988,-0.2380854745,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1
586,5,0.2119435894,0.1147298388,-0.3906611602,-0.2443897056,0.2433322316,0.12454432,-0.2598967025,-0.1909534312,0.1553570998,-0.2213893251,-0.0891945388,-0.1344283113,-0.5135363493,-0.1641343982,0.495957488,0.0540391469,0.0583746541,0.141460255,0.1211347237,0.0070711749,-0.0473878185,0.4971462907,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
587,5,0.211942935,0.0218551508,0.4059231549,0.2688081942,-0.4840280554,0.0527800264,0.1725954907,0.1144396865,-0.0725768313,0.0606845737,-0.2457387342,-0.2914170149,0.1060686021,0.0773334494,0.0362559204,0.4686769634,0.1113596055,-0.4552658522,-0.1215758369,0.3365958569,0.1913912486,-0.185580973,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
588,5,0.2118874551,0.1830449655,0.4983749029,0.0398197054,-0.1143129397,-0.0456635074,-0.2977170899,-0.1746775875,0.2886577073,0.3706555618,0.071083701,-0.0504061957,0.4356342758,0.2302180436,0.2007758791,-0.3100136299,-0.3387299805,0.1438393733,0.0077511156,-0.0195841454,-0.457471628,-0.3297436709,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
589,4,0.2118706216,0.3386993187,-0.3004889614,0.0609109988,0.052724333,0.4620266531,-0.1425001993,0.4095002515,0.1424306085,-0.0351919243,-0.0814476928,-0.4444471266,0.2572740958,0.0308052519,0.1601910724,0.1540996614,0.1699000106,-0.1424818193,0.4160126432,-0.3062357181,-0.0961861815,0.1692894435,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
590,7,0.2118395607,0.2910534766,-0.1653935172,-0.3165997974,-0.3537405155,-0.0433463043,-0.1205458056,0.4358413909,0.2125822357,0.1944497083,0.0056993178,0.174844868,-0.17250364,-0.2266782412,-0.1230428852,0.2756960794,0.1623824152,-0.0997046008,0.1095903055,0.2286045497,-0.494096451,-0.0303157177,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
591,5,0.2118338723,-0.0115359786,0.1853526897,-0.1210833452,0.0762524422,-0.2916494149,0.1943827993,-0.4130162381,-0.2665273199,0.1058195739,-0.1769659296,0.0352372371,0.2866862701,0.2601981498,-0.0532119465,-0.3418588772,-0.4265276882,0.1020758823,-0.1026114167,0.3181654628,0.4274512264,-0.0107220484,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
592,5,0.2118019829,-0.2563855283,0.1836528928,0.1176607647,-0.2227365787,0.0471618006,-0.477756922,0.3679630766,0.3137162495,-0.1493252184,-0.0620776215,-0.2151800427,0.1409950224,0.02641791,0.3786640027,-0.3913355664,-0.2681360574,-0.4706209596,-0.126829881,0.1608660121,0.1430582574,0.1784353277,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1
